date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-10-04,3.5651,3.595,3.5203,3.5751,8018202,8018202,0.009958,0.279,3.569,"Oct 4, 17",0.13776971548596528
2017-10-05,3.6647,3.7045,3.4655,3.4755,9210308,9210308,-0.099583,-2.785,3.6013,"Oct 5, 17",0.10607217872827954
2017-10-06,3.4157,3.4406,3.3261,3.346,11733843,11733843,-0.12946,-3.725,3.3671,"Oct 6, 17",0.06485901597606779
2017-10-09,3.3361,3.351,3.2166,3.2962,24410251,24410251,-0.049792,-1.488,3.2553,"Oct 9, 17",0.049010247597224846
2017-10-10,3.356,3.4854,3.3261,3.4556,14713930,14713930,0.159335,4.834,3.4175,"Oct 10, 17",0.09973903634396288
2017-10-11,3.4556,3.5019,3.3659,3.3958,7637981,7637981,-0.059751,-1.729,3.4173,"Oct 11, 17",0.08070778435491059
2017-10-12,3.3859,3.4655,3.3759,3.4257,3794527,3794527,0.029875,0.88,3.4067,"Oct 12, 17",0.09022341034943673
2017-10-13,3.5153,3.595,3.5054,3.5651,6994594,6994594,0.139418,4.07,3.5495,"Oct 13, 17",0.13458723187575594
2017-10-16,3.6149,3.6647,3.5352,3.5551,6718366,6718366,-0.009959,-0.279,3.5803,"Oct 16, 17",0.13140474826554646
2017-10-17,3.5452,3.585,3.5054,3.5153,4809592,4809592,-0.039834,-1.12,3.5409,"Oct 17, 17",0.11873846349691299
2017-10-18,3.585,3.6348,3.5054,3.6049,5408138,5408138,0.089626,2.55,3.5761,"Oct 18, 17",0.1472535166443894
2017-10-19,3.5551,3.6637,3.5352,3.6348,5049937,5049937,0.029876,0.829,3.6037,"Oct 19, 17",0.1567691426389154
2017-10-20,3.6647,3.6746,3.6049,3.6149,4689728,4689728,-0.019917,-0.548,3.6367,"Oct 20, 17",0.15043600025459875
2017-10-23,3.595,3.6547,3.5253,3.5352,4221628,4221628,-0.079668,-2.204,3.5946,"Oct 23, 17",0.12507160588122979
2017-10-24,3.5651,3.6498,3.5352,3.6348,5743266,5743266,0.099585,2.817,3.6037,"Oct 24, 17",0.1567691426389154
